timestamp,url,filepath,status,http_status,bytes,elapsed_ms
2025-10-16T04:59:30,https://www.drugs.com/generic-availability-z1.html,data/html_stranky\www.drugs.com_generic-availability-z1.html,ok,200,45168,4111
2025-10-16T04:59:46,https://www.drugs.com/generic-availability-p1.html,data/html_stranky\www.drugs.com_generic-availability-p1.html,ok,200,45168,3386
2025-10-16T05:00:01,https://www.drugs.com/generic-availability-m1.html,data/html_stranky\www.drugs.com_generic-availability-m1.html,ok,200,45168,3583
2025-10-16T05:00:14,https://www.drugs.com/generic-availability-w1.html,data/html_stranky\www.drugs.com_generic-availability-w1.html,ok,200,45168,3274
2025-10-16T05:00:29,https://www.drugs.com/generic-availability-t1.html,data/html_stranky\www.drugs.com_generic-availability-t1.html,ok,200,45168,4127
2025-10-16T05:00:43,https://www.drugs.com/generic-availability-c2.html,data/html_stranky\www.drugs.com_generic-availability-c2.html,ok,200,45168,3270
2025-10-16T05:01:00,https://www.drugs.com/generic-availability-h1.html,data/html_stranky\www.drugs.com_generic-availability-h1.html,ok,200,45168,5446
2025-10-16T05:01:14,https://www.drugs.com/generic-availability-a2.html,data/html_stranky\www.drugs.com_generic-availability-a2.html,ok,200,45168,2776
2025-10-16T05:01:34,https://www.drugs.com/availability/generic-zofran.html,data/html_stranky\www.drugs.com_availability_generic-zofran.html,ok,200,65340,7744
2025-10-16T05:01:49,https://www.drugs.com/generic-availability-s1.html,data/html_stranky\www.drugs.com_generic-availability-s1.html,ok,200,45168,3242
2025-10-16T05:02:07,https://www.drugs.com/generic-availability-o1.html,data/html_stranky\www.drugs.com_generic-availability-o1.html,ok,200,45168,5320
2025-10-16T05:02:22,https://www.drugs.com/availability/generic-tamiflu.html,data/html_stranky\www.drugs.com_availability_generic-tamiflu.html,ok,200,64627,4193
2025-10-16T05:02:37,https://www.drugs.com/generic-availability-s2.html,data/html_stranky\www.drugs.com_generic-availability-s2.html,ok,200,45168,4127
2025-10-16T05:02:53,https://www.drugs.com/generic-availability-u1.html,data/html_stranky\www.drugs.com_generic-availability-u1.html,ok,200,45168,3085
2025-10-16T05:03:08,https://www.drugs.com/generic-availability-y1.html,data/html_stranky\www.drugs.com_generic-availability-y1.html,ok,200,45168,4217
2025-10-16T05:03:24,https://www.drugs.com/generic-availability-d1.html,data/html_stranky\www.drugs.com_generic-availability-d1.html,ok,200,45168,4273
2025-10-16T05:03:43,https://www.drugs.com/availability/generic-zantac.html,data/html_stranky\www.drugs.com_availability_generic-zantac.html,ok,200,61244,6541
2025-10-16T05:04:00,https://www.drugs.com/availability/generic-plavix.html,data/html_stranky\www.drugs.com_availability_generic-plavix.html,ok,200,58953,4507
2025-10-16T05:04:19,https://www.drugs.com/availability/generic-latisse.html,data/html_stranky\www.drugs.com_availability_generic-latisse.html,ok,200,49281,6490
2025-10-16T05:04:33,https://www.drugs.com/generic-availability-i1.html,data/html_stranky\www.drugs.com_generic-availability-i1.html,ok,200,45168,2986
2025-10-16T05:04:50,https://www.drugs.com/generic-availability-x1.html,data/html_stranky\www.drugs.com_generic-availability-x1.html,ok,200,45168,4732
2025-10-16T05:05:07,https://www.drugs.com/availability/generic-concerta.html,data/html_stranky\www.drugs.com_availability_generic-concerta.html,ok,200,62890,4453
2025-10-16T05:05:25,https://www.drugs.com/availability/generic-vyvanse.html,data/html_stranky\www.drugs.com_availability_generic-vyvanse.html,ok,200,69114,5267
2025-10-16T05:05:40,https://www.drugs.com/generic-availability-q1.html,data/html_stranky\www.drugs.com_generic-availability-q1.html,ok,200,45168,3126
2025-10-16T05:05:55,https://www.drugs.com/generic-availability-j1.html,data/html_stranky\www.drugs.com_generic-availability-j1.html,ok,200,45168,4076
2025-10-16T05:06:10,https://www.drugs.com/generic-availability-a1.html,data/html_stranky\www.drugs.com_generic-availability-a1.html,ok,200,45168,3101
2025-10-16T05:06:25,https://www.drugs.com/generic-availability-e1.html,data/html_stranky\www.drugs.com_generic-availability-e1.html,ok,200,45168,3902
2025-10-16T05:06:42,https://www.drugs.com/availability/generic-wellbutrin.html,data/html_stranky\www.drugs.com_availability_generic-wellbutrin.html,ok,200,59512,3933
2025-10-16T05:06:57,https://www.drugs.com/generic-availability-f1.html,data/html_stranky\www.drugs.com_generic-availability-f1.html,ok,200,45168,4301
2025-10-16T05:07:13,https://www.drugs.com/availability/generic-prilosec.html,data/html_stranky\www.drugs.com_availability_generic-prilosec.html,ok,200,56740,4708
2025-10-16T05:07:29,https://www.drugs.com/generic-availability-c1.html,data/html_stranky\www.drugs.com_generic-availability-c1.html,ok,200,45168,4139
2025-10-16T05:07:48,https://www.drugs.com/availability/generic-nexium.html,data/html_stranky\www.drugs.com_availability_generic-nexium.html,ok,200,63534,6854
2025-10-16T05:08:08,https://www.drugs.com/availability/generic-ambien.html,data/html_stranky\www.drugs.com_availability_generic-ambien.html,ok,200,57868,7171
2025-10-16T05:08:23,https://www.drugs.com/bundle/css/component/component-box-callout.min.6684f687.css,,skip-nonhtml,200,1402,5249
2025-10-16T05:08:37,https://www.drugs.com/generic-availability-t2.html,data/html_stranky\www.drugs.com_generic-availability-t2.html,ok,200,45168,3613
2025-10-16T05:08:50,https://www.drugs.com/generic-availability-b1.html,data/html_stranky\www.drugs.com_generic-availability-b1.html,ok,200,45168,2774
2025-10-16T05:09:10,https://www.drugs.com/comments/evolocumab/repatha.html,data/html_stranky\www.drugs.com_comments_evolocumab_repatha.html,ok,200,127465,8044
2025-10-16T05:09:30,"https://www.drugs.com/drug-interactions/evolocumab,repatha.html","data/html_stranky\www.drugs.com_drug-interactions_evolocumab,repatha.html",ok,200,58874,7361
2025-10-16T05:09:49,https://www.drugs.com/answers/support-group/repatha/questions,data/html_stranky\www.drugs.com_answers_support-group_repatha_questions.html,ok,200,42007,6693
2025-10-16T05:10:06,https://www.drugs.com/medical-answers/repatha-weight-gain-loss-3551503,data/html_stranky\www.drugs.com_medical-answers_repatha-weight-gain-loss-3551503.html,ok,200,53678,7591
2025-10-16T05:10:24,https://www.drugs.com/comments/ezetimibe/zetia.html,data/html_stranky\www.drugs.com_comments_ezetimibe_zetia.html,ok,200,121077,7208
2025-10-16T05:10:40,https://www.drugs.com/price-guide/repatha,data/html_stranky\www.drugs.com_price-guide_repatha.html,ok,200,61246,5191
2025-10-16T05:10:56,https://www.drugs.com/simvastatin.html,data/html_stranky\www.drugs.com_simvastatin.html,ok,200,74616,4349
2025-10-16T05:11:13,https://www.drugs.com/medical-answers/praluent-repatha-difference-3550245,data/html_stranky\www.drugs.com_medical-answers_praluent-repatha-difference-3550245.html,ok,200,58339,6158
2025-10-16T05:11:33,https://www.drugs.com/ezetimibe.html,data/html_stranky\www.drugs.com_ezetimibe.html,ok,200,72280,7579
2025-10-16T05:11:49,https://www.drugs.com/evolocumab.html,data/html_stranky\www.drugs.com_evolocumab.html,ok,200,81283,5572
2025-10-16T05:12:04,https://www.drugs.com/dosage/repatha.html,data/html_stranky\www.drugs.com_dosage_repatha.html,ok,200,60686,4071
2025-10-16T05:12:21,https://www.drugs.com/imprints/medicine-32702.html,data/html_stranky\www.drugs.com_imprints_medicine-32702.html,ok,200,55256,6457
2025-10-16T05:12:36,https://www.drugs.com/breastfeeding/evolocumab.html,data/html_stranky\www.drugs.com_breastfeeding_evolocumab.html,ok,200,45833,3926
2025-10-16T05:12:50,https://www.drugs.com/image/repatha-images.html,data/html_stranky\www.drugs.com_image_repatha-images.html,ok,200,43544,3043
2025-10-16T05:13:09,https://www.drugs.com/comments/atorvastatin/lipitor.html,data/html_stranky\www.drugs.com_comments_atorvastatin_lipitor.html,ok,200,121575,8209
2025-10-16T05:13:25,https://www.drugs.com/medical-answers/repatha-cost-3002102,data/html_stranky\www.drugs.com_medical-answers_repatha-cost-3002102.html,ok,200,56750,6160
2025-10-16T05:13:43,https://www.drugs.com/condition/heterozygous-familial-hypercholesterolemia.html,data/html_stranky\www.drugs.com_condition_heterozygous-familial-hypercholesterolemia.html,ok,200,148658,4840
2025-10-16T05:14:02,https://www.drugs.com/medical-answers/repatha-high-blood-pressure-3552036,data/html_stranky\www.drugs.com_medical-answers_repatha-high-blood-pressure-3552036.html,ok,200,54459,7260
2025-10-16T05:14:18,https://www.drugs.com/drug-class/pcsk9-inhibitors.html,data/html_stranky\www.drugs.com_drug-class_pcsk9-inhibitors.html,ok,200,37123,4153
2025-10-16T05:14:37,https://www.drugs.com/sfx/repatha-side-effects.html,data/html_stranky\www.drugs.com_sfx_repatha-side-effects.html,ok,200,69342,7773
2025-10-16T05:14:56,https://www.drugs.com/comments/simvastatin,data/html_stranky\www.drugs.com_comments_simvastatin.html,ok,200,122915,7207
2025-10-16T05:15:17,https://www.drugs.com/comments/pravastatin,data/html_stranky\www.drugs.com_comments_pravastatin.html,ok,200,121931,8409
2025-10-16T05:15:33,https://www.drugs.com/pregnancy/evolocumab.html,data/html_stranky\www.drugs.com_pregnancy_evolocumab.html,ok,200,41545,4449
2025-10-16T05:15:51,https://www.drugs.com/comments/ezetimibe,data/html_stranky\www.drugs.com_comments_ezetimibe.html,ok,200,122525,6896
2025-10-16T05:16:08,https://www.drugs.com/condition/hyperlipidemia.html,data/html_stranky\www.drugs.com_condition_hyperlipidemia.html,ok,200,159880,4872
2025-10-16T05:16:26,https://www.drugs.com/medical-answers/why-repatha-pushtronex-discontinued-replaced-3579356,data/html_stranky\www.drugs.com_medical-answers_why-repatha-pushtronex-discontinued-replaced-3579356.html,ok,200,54486,6645
2025-10-16T05:16:43,https://www.drugs.com/pro/repatha.html,data/html_stranky\www.drugs.com_pro_repatha.html,ok,200,387694,7290
2025-10-16T05:17:02,https://www.drugs.com/crestor.html,data/html_stranky\www.drugs.com_crestor.html,ok,200,72843,6025
2025-10-16T05:17:19,https://www.drugs.com/history/repatha.html,data/html_stranky\www.drugs.com_history_repatha.html,ok,200,45220,4188
2025-10-16T05:17:39,https://www.drugs.com/comments/simvastatin/zocor.html,data/html_stranky\www.drugs.com_comments_simvastatin_zocor.html,ok,200,105836,7003
2025-10-16T05:17:55,https://www.drugs.com/compare/repatha,data/html_stranky\www.drugs.com_compare_repatha.html,ok,200,114217,5930
2025-10-16T05:18:11,https://www.drugs.com/comments/lovastatin,data/html_stranky\www.drugs.com_comments_lovastatin.html,ok,200,101285,6265
2025-10-16T05:18:30,https://www.drugs.com/comments/alirocumab/praluent.html,data/html_stranky\www.drugs.com_comments_alirocumab_praluent.html,ok,200,124624,7519
2025-10-16T05:18:46,https://www.drugs.com/newdrugs/repatha-now-indicated-adults-increased-risk-major-adverse-cardiovascular-events-due-uncontrolled-6597.html,data/html_stranky\www.drugs.com_newdrugs_repatha-now-indicated-adults-increased-risk-major-adverse-cardiovascular-events-due-uncontrolled-6597.html,ok,200,58608,4201
2025-10-16T05:19:03,https://www.drugs.com/medical-answers/best-time-day-repatha-3568450,data/html_stranky\www.drugs.com_medical-answers_best-time-day-repatha-3568450.html,ok,200,53113,5950
2025-10-16T05:19:20,https://www.drugs.com/condition/homozygous-familial-hypercholesterolemia.html,data/html_stranky\www.drugs.com_condition_homozygous-familial-hypercholesterolemia.html,ok,200,126863,3753
2025-10-16T05:19:37,https://www.drugs.com/medical-answers/dangers-taking-repatha-3568114,data/html_stranky\www.drugs.com_medical-answers_dangers-taking-repatha-3568114.html,ok,200,60100,6106
2025-10-16T05:19:54,https://www.drugs.com/monograph/evolocumab.html,data/html_stranky\www.drugs.com_monograph_evolocumab.html,ok,200,81571,6370
2025-10-16T05:20:10,https://www.drugs.com/medical-answers/long-repatha-unrefrigerated-3568352,data/html_stranky\www.drugs.com_medical-answers_long-repatha-unrefrigerated-3568352.html,ok,200,53511,5740
2025-10-16T05:20:26,https://www.drugs.com/pravastatin.html,data/html_stranky\www.drugs.com_pravastatin.html,ok,200,70706,4244
2025-10-16T05:20:43,https://www.drugs.com/answers/support-group/repatha,data/html_stranky\www.drugs.com_answers_support-group_repatha.html,ok,200,44499,5546
2025-10-16T05:20:59,https://www.drugs.com/tips/repatha-patient-tips,data/html_stranky\www.drugs.com_tips_repatha-patient-tips.html,ok,200,72000,4364
2025-10-16T05:21:18,https://www.drugs.com/medical-answers/what-pcsk9-inhibitors-how-work-3574064,data/html_stranky\www.drugs.com_medical-answers_what-pcsk9-inhibitors-how-work-3574064.html,ok,200,64005,7257
2025-10-16T05:21:33,https://www.drugs.com/medical-answers/difference-between-leqvio-repatha-3571911,data/html_stranky\www.drugs.com_medical-answers_difference-between-leqvio-repatha-3571911.html,ok,200,61373,5059
2025-10-16T05:21:54,https://www.drugs.com/comments/rosuvastatin/crestor.html,data/html_stranky\www.drugs.com_comments_rosuvastatin_crestor.html,ok,200,123808,10948
2025-10-16T05:22:12,https://www.drugs.com/ppa/mepivacaine.html,data/html_stranky\www.drugs.com_ppa_mepivacaine.html,ok,200,68145,5637
2025-10-16T05:22:27,https://www.drugs.com/ppa/dexbrompheniramine-and-phenylephrine.html,data/html_stranky\www.drugs.com_ppa_dexbrompheniramine-and-phenylephrine.html,ok,200,77272,4107
2025-10-16T05:22:44,https://www.drugs.com/ppa/carbidopa-and-levodopa.html,data/html_stranky\www.drugs.com_ppa_carbidopa-and-levodopa.html,ok,200,109878,5721
2025-10-16T05:22:59,https://www.drugs.com/ppa/secobarbital.html,data/html_stranky\www.drugs.com_ppa_secobarbital.html,ok,200,78590,4744
2025-10-16T05:23:16,https://www.drugs.com/ppa/ringer-s-injection.html,data/html_stranky\www.drugs.com_ppa_ringer-s-injection.html,ok,200,36970,6393
2025-10-16T05:23:29,https://www.drugs.com/ppa/lactitol.html,,http-error,500,,2932
2025-10-16T05:23:31,https://www.drugs.com/ppa/lactitol.html,,deferred,,,
2025-10-16T05:23:35,https://www.drugs.com/ppa/c1-inhibitor-human.html,,http-error,500,,3960
2025-10-16T05:23:37,https://www.drugs.com/ppa/c1-inhibitor-human.html,,deferred,,,
2025-10-16T05:23:40,https://www.drugs.com/ppa/fat-emulsion-plant-based.html,,http-error,500,,3265
2025-10-16T05:23:42,https://www.drugs.com/ppa/fat-emulsion-plant-based.html,,deferred,,,
2025-10-16T05:23:45,https://www.drugs.com/ppa/fluocinonide.html,,http-error,500,,2713
2025-10-16T05:23:47,https://www.drugs.com/ppa/fluocinonide.html,,deferred,,,
2025-10-16T05:23:51,https://www.drugs.com/ppa/ioflupane-i-123.html,,http-error,500,,4106
2025-10-16T05:23:53,https://www.drugs.com/ppa/ioflupane-i-123.html,,deferred,,,
2025-10-16T05:23:57,https://www.drugs.com/ppa/methsuximide.html,,http-error,500,,4054
2025-10-16T05:23:59,https://www.drugs.com/ppa/methsuximide.html,,deferred,,,
2025-10-16T05:24:02,https://www.drugs.com/ppa/edrophonium-and-atropine.html,,http-error,500,,3020
2025-10-16T05:24:04,https://www.drugs.com/ppa/edrophonium-and-atropine.html,,deferred,,,
2025-10-16T05:24:09,https://www.drugs.com/ppa/telithromycin.html,data/html_stranky\www.drugs.com_ppa_telithromycin.html,ok,200,133616,4876
2025-10-16T05:24:26,https://www.drugs.com/ppa/voretigene-neparvovec.html,data/html_stranky\www.drugs.com_ppa_voretigene-neparvovec.html,ok,200,59708,5758
2025-10-16T05:24:42,https://www.drugs.com/ppa/acetylcholine.html,data/html_stranky\www.drugs.com_ppa_acetylcholine.html,ok,200,54855,4898
2025-10-16T05:24:58,https://www.drugs.com/ppa/water-for-irrigation-sterile.html,data/html_stranky\www.drugs.com_ppa_water-for-irrigation-sterile.html,ok,200,35314,5094
2025-10-16T05:25:15,https://www.drugs.com/ppa/cosyntropin.html,data/html_stranky\www.drugs.com_ppa_cosyntropin.html,ok,200,74243,4445
2025-10-16T05:25:31,https://www.drugs.com/ppa/urea-topical.html,data/html_stranky\www.drugs.com_ppa_urea-topical.html,ok,200,65486,5652
2025-10-16T05:25:49,https://www.drugs.com/ppa/oliceridine.html,data/html_stranky\www.drugs.com_ppa_oliceridine.html,ok,200,97018,5465
2025-10-16T05:26:08,https://www.drugs.com/ppa/sulfamethoxazole-and-trimethoprim.html,data/html_stranky\www.drugs.com_ppa_sulfamethoxazole-and-trimethoprim.html,ok,200,131583,6210
2025-10-16T05:26:25,https://www.drugs.com/ppa/papillomavirus-types-16-18-vaccine-human-recombinant.html,data/html_stranky\www.drugs.com_ppa_papillomavirus-types-16-18-vaccine-human-recombinant.html,ok,200,72749,4616
2025-10-16T05:26:43,https://www.drugs.com/ppa/sulfonated-phenolics-and-sulfuric-acid.html,data/html_stranky\www.drugs.com_ppa_sulfonated-phenolics-and-sulfuric-acid.html,ok,200,48843,7151
2025-10-16T05:27:00,https://www.drugs.com/ppa/alpha1-proteinase-inhibitor.html,data/html_stranky\www.drugs.com_ppa_alpha1-proteinase-inhibitor.html,ok,200,60266,5382
2025-10-16T05:27:16,https://www.drugs.com/ppa/levalbuterol.html,data/html_stranky\www.drugs.com_ppa_levalbuterol.html,ok,200,78887,5275
2025-10-16T05:27:31,https://www.drugs.com/ppa/ethinyl-estradiol-drospirenone-and-levomefolate.html,data/html_stranky\www.drugs.com_ppa_ethinyl-estradiol-drospirenone-and-levomefolate.html,ok,200,138019,5239
2025-10-16T05:27:51,https://www.drugs.com/ppa/telbivudine.html,data/html_stranky\www.drugs.com_ppa_telbivudine.html,ok,200,68121,6753
2025-10-16T05:28:08,https://www.drugs.com/ppa/balsam-peru-and-castor-oil.html,data/html_stranky\www.drugs.com_ppa_balsam-peru-and-castor-oil.html,ok,200,53521,5560
2025-10-16T05:28:26,https://www.drugs.com/ppa/brexucabtagene-autoleucel.html,data/html_stranky\www.drugs.com_ppa_brexucabtagene-autoleucel.html,ok,200,90510,7130
2025-10-16T05:28:44,https://www.drugs.com/ppa/choline-magnesium-trisalicylate.html,data/html_stranky\www.drugs.com_ppa_choline-magnesium-trisalicylate.html,ok,200,67449,5558
2025-10-16T05:29:01,https://www.drugs.com/ppa/ombitasvir-paritaprevir-and-ritonavir.html,data/html_stranky\www.drugs.com_ppa_ombitasvir-paritaprevir-and-ritonavir.html,ok,200,147978,6245
2025-10-16T05:29:18,https://www.drugs.com/ppa/axicabtagene-ciloleucel.html,data/html_stranky\www.drugs.com_ppa_axicabtagene-ciloleucel.html,ok,200,87661,4851
2025-10-16T05:29:35,https://www.drugs.com/ppa/alfentanil.html,data/html_stranky\www.drugs.com_ppa_alfentanil.html,ok,200,94418,4983
2025-10-16T05:29:56,https://www.drugs.com/ppa/butalbital-aspirin-caffeine-and-codeine.html,data/html_stranky\www.drugs.com_ppa_butalbital-aspirin-caffeine-and-codeine.html,ok,200,133854,7653
2025-10-16T05:30:12,https://www.drugs.com/ppa/ezogabine.html,data/html_stranky\www.drugs.com_ppa_ezogabine.html,ok,200,83866,4493
2025-10-16T05:30:29,https://www.drugs.com/ppa/chorionic-gonadotropin-recombinant.html,data/html_stranky\www.drugs.com_ppa_chorionic-gonadotropin-recombinant.html,ok,200,67303,5269
2025-10-16T05:30:46,https://www.drugs.com/ppa/isoxsuprine.html,data/html_stranky\www.drugs.com_ppa_isoxsuprine.html,ok,200,55422,4807
2025-10-16T05:31:04,https://www.drugs.com/ppa/oxybate-salts-calcium-magnesium-potassium-and-sodium.html,data/html_stranky\www.drugs.com_ppa_oxybate-salts-calcium-magnesium-potassium-and-sodium.html,ok,200,73259,6964
2025-10-16T05:31:19,https://www.drugs.com/ppa/strontium-89.html,data/html_stranky\www.drugs.com_ppa_strontium-89.html,ok,200,55268,4635
2025-10-16T05:31:35,https://www.drugs.com/ppa/chlophedianol-and-dexbrompheniramine.html,data/html_stranky\www.drugs.com_ppa_chlophedianol-and-dexbrompheniramine.html,ok,200,68785,5903
2025-10-16T05:31:52,https://www.drugs.com/ppa/perflutren-protein-type-a.html,data/html_stranky\www.drugs.com_ppa_perflutren-protein-type-a.html,ok,200,57361,4166
2025-10-16T05:32:09,https://www.drugs.com/ppa/gadofosveset.html,data/html_stranky\www.drugs.com_ppa_gadofosveset.html,ok,200,64895,5751
2025-10-16T05:32:25,https://www.drugs.com/ppa/gadobutrol.html,data/html_stranky\www.drugs.com_ppa_gadobutrol.html,ok,200,70824,5609
2025-10-16T05:32:43,https://www.drugs.com/ppa/hydroxocobalamin.html,data/html_stranky\www.drugs.com_ppa_hydroxocobalamin.html,ok,200,70448,5180
2025-10-16T05:32:59,https://www.drugs.com/ppa/monomethyl-fumarate.html,data/html_stranky\www.drugs.com_ppa_monomethyl-fumarate.html,ok,200,68927,4537
2025-10-16T05:33:19,https://www.drugs.com/ppa/ethinyl-estradiol-and-etonogestrel.html,data/html_stranky\www.drugs.com_ppa_ethinyl-estradiol-and-etonogestrel.html,ok,200,134592,7481
2025-10-16T05:33:36,https://www.drugs.com/ppa/butalbital-acetaminophen-and-caffeine.html,data/html_stranky\www.drugs.com_ppa_butalbital-acetaminophen-and-caffeine.html,ok,200,102014,6758
2025-10-16T05:33:52,https://www.drugs.com/ppa/mecamylamine.html,data/html_stranky\www.drugs.com_ppa_mecamylamine.html,ok,200,66782,4935
2025-10-16T05:34:09,https://www.drugs.com/ppa/nitisinone.html,data/html_stranky\www.drugs.com_ppa_nitisinone.html,ok,200,71611,4516
2025-10-16T05:34:26,https://www.drugs.com/ppa/chorionic-gonadotropin-human.html,data/html_stranky\www.drugs.com_ppa_chorionic-gonadotropin-human.html,ok,200,71477,5255
2025-10-16T05:34:43,https://www.drugs.com/ppa/dihydrocodeine-aspirin-and-caffeine.html,data/html_stranky\www.drugs.com_ppa_dihydrocodeine-aspirin-and-caffeine.html,ok,200,125844,5481
2025-10-16T05:35:03,https://www.drugs.com/ppa/calfactant.html,data/html_stranky\www.drugs.com_ppa_calfactant.html,ok,200,53322,7774
2025-10-16T05:35:18,https://www.drugs.com/ppa/galsulfase.html,data/html_stranky\www.drugs.com_ppa_galsulfase.html,ok,200,64604,4512
2025-10-16T05:35:36,https://www.drugs.com/ppa/fibrin-sealant.html,data/html_stranky\www.drugs.com_ppa_fibrin-sealant.html,ok,200,84992,6495
2025-10-16T05:35:52,https://www.drugs.com/ppa/poly-ureaurethane.html,data/html_stranky\www.drugs.com_ppa_poly-ureaurethane.html,ok,200,36514,4054
2025-10-16T05:36:10,https://www.drugs.com/ppa/auranofin.html,data/html_stranky\www.drugs.com_ppa_auranofin.html,ok,200,67453,5293
2025-10-16T05:36:25,https://www.drugs.com/ppa/psyllium.html,data/html_stranky\www.drugs.com_ppa_psyllium.html,ok,200,70609,4177
2025-10-16T05:36:42,https://www.drugs.com/ppa/andexanet-alfa.html,data/html_stranky\www.drugs.com_ppa_andexanet-alfa.html,ok,200,65303,5577
2025-10-16T05:36:59,https://www.drugs.com/ppa/lanolin.html,data/html_stranky\www.drugs.com_ppa_lanolin.html,ok,200,48012,4064
2025-10-16T05:37:17,https://www.drugs.com/ppa/fat-emulsion-fish-oil-based.html,data/html_stranky\www.drugs.com_ppa_fat-emulsion-fish-oil-based.html,ok,200,62663,5367
2025-10-16T05:37:33,https://www.drugs.com/ppa/benzoyl-peroxide.html,data/html_stranky\www.drugs.com_ppa_benzoyl-peroxide.html,ok,200,74446,4906
2025-10-16T05:37:49,https://www.drugs.com/ppa/caprylidene.html,data/html_stranky\www.drugs.com_ppa_caprylidene.html,ok,200,53101,4804
2025-10-16T05:38:05,https://www.drugs.com/ppa/halcinonide.html,data/html_stranky\www.drugs.com_ppa_halcinonide.html,ok,200,64371,4590
2025-10-16T05:38:21,https://www.drugs.com/ppa/fluoride.html,data/html_stranky\www.drugs.com_ppa_fluoride.html,ok,200,75598,5299
2025-10-16T05:38:37,https://www.drugs.com/ppa/somapacitan.html,data/html_stranky\www.drugs.com_ppa_somapacitan.html,ok,200,66349,3661
2025-10-16T05:38:53,https://www.drugs.com/ppa/secretin.html,data/html_stranky\www.drugs.com_ppa_secretin.html,ok,200,60448,5063
2025-10-16T05:39:09,https://www.drugs.com/ppa/carteolol-ophthalmic.html,data/html_stranky\www.drugs.com_ppa_carteolol-ophthalmic.html,ok,200,74078,4166
2025-10-16T05:39:25,https://www.drugs.com/ppa/benzylpenicilloyl-polylysine.html,data/html_stranky\www.drugs.com_ppa_benzylpenicilloyl-polylysine.html,ok,200,64390,6273
2025-10-16T05:39:42,https://www.drugs.com/ppa/fenfluramine.html,data/html_stranky\www.drugs.com_ppa_fenfluramine.html,ok,200,85985,5426
2025-10-16T05:40:00,https://www.drugs.com/ppa/fenofibrate-and-derivatives.html,data/html_stranky\www.drugs.com_ppa_fenofibrate-and-derivatives.html,ok,200,86145,6192
2025-10-16T05:40:16,https://www.drugs.com/ppa/ethinyl-estradiol-and-ethynodiol-diacetate.html,data/html_stranky\www.drugs.com_ppa_ethinyl-estradiol-and-ethynodiol-diacetate.html,ok,200,131479,5635
2025-10-16T05:40:32,https://www.drugs.com/ppa/methylfolate.html,data/html_stranky\www.drugs.com_ppa_methylfolate.html,ok,200,60182,5748
2025-10-16T05:40:49,https://www.drugs.com/ppa/morrhuate-sodium.html,data/html_stranky\www.drugs.com_ppa_morrhuate-sodium.html,ok,200,51675,5477
2025-10-16T05:41:06,https://www.drugs.com/ppa/benzhydrocodone-and-acetaminophen.html,data/html_stranky\www.drugs.com_ppa_benzhydrocodone-and-acetaminophen.html,ok,200,106899,7452
2025-10-16T05:41:23,https://www.drugs.com/ppa/phosphatidylserine-dha-and-epa.html,data/html_stranky\www.drugs.com_ppa_phosphatidylserine-dha-and-epa.html,ok,200,34891,4196
2025-10-16T05:41:41,https://www.drugs.com/ppa/ethinyl-estradiol-and-norgestimate.html,data/html_stranky\www.drugs.com_ppa_ethinyl-estradiol-and-norgestimate.html,ok,200,147101,6327
2025-10-16T05:41:56,https://www.drugs.com/ppa/carbidopa.html,data/html_stranky\www.drugs.com_ppa_carbidopa.html,ok,200,69054,4115
2025-10-16T05:42:12,https://www.drugs.com/ppa/dexchlorpheniramine-dextromethorphan-and-phenylephrine.html,data/html_stranky\www.drugs.com_ppa_dexchlorpheniramine-dextromethorphan-and-phenylephrine.html,ok,200,75490,5096
2025-10-16T05:42:30,https://www.drugs.com/ppa/chloroprocaine.html,data/html_stranky\www.drugs.com_ppa_chloroprocaine.html,ok,200,73862,6454
2025-10-16T05:42:45,https://www.drugs.com/ppa/oxymetholone.html,data/html_stranky\www.drugs.com_ppa_oxymetholone.html,ok,200,68570,4539
2025-10-16T05:43:01,https://www.drugs.com/ppa/nitroprusside.html,data/html_stranky\www.drugs.com_ppa_nitroprusside.html,ok,200,74780,4638
2025-10-16T05:43:19,https://www.drugs.com/ppa/ferrous-fumarate.html,data/html_stranky\www.drugs.com_ppa_ferrous-fumarate.html,ok,200,76737,5281
2025-10-16T05:43:35,https://www.drugs.com/ppa/amino-acid-injection.html,data/html_stranky\www.drugs.com_ppa_amino-acid-injection.html,ok,200,68078,3636
2025-10-16T05:43:51,https://www.drugs.com/ppa/gold-sodium-thiomalate.html,data/html_stranky\www.drugs.com_ppa_gold-sodium-thiomalate.html,ok,200,60958,3553
2025-10-16T05:44:05,https://www.drugs.com/ppa/methyl-aminolevulinate.html,data/html_stranky\www.drugs.com_ppa_methyl-aminolevulinate.html,ok,200,64379,3550
2025-10-16T05:44:22,https://www.drugs.com/ppa/sipuleucel-t.html,data/html_stranky\www.drugs.com_ppa_sipuleucel-t.html,ok,200,67503,4714
2025-10-16T05:44:38,https://www.drugs.com/ppa/zinc-gluconate.html,data/html_stranky\www.drugs.com_ppa_zinc-gluconate.html,ok,200,64551,3412
2025-10-16T05:44:58,https://www.drugs.com/ppa/butalbital-aspirin-and-caffeine.html,data/html_stranky\www.drugs.com_ppa_butalbital-aspirin-and-caffeine.html,ok,200,109668,6847
2025-10-16T05:45:12,https://www.drugs.com/ppa/ergoloid-mesylates.html,data/html_stranky\www.drugs.com_ppa_ergoloid-mesylates.html,ok,200,65670,3531
